Date,Close_price,High_price,Low_price,Open_price,Volume,Return,Return_pct
2019-01-02,1577.818115234375,1586.9651632531084,1558.7034486750615,1562.8052998557853,2100463,0.010773620558980124,1.0773620558980124
2019-01-03,1558.662353515625,1595.5790132754998,1553.042837558525,1574.2904462044448,2611668,-0.012140665349063107,-1.2140665349063107
2019-01-04,1539.7119140625,1559.6879100155566,1510.3016600483052,1558.7035057532753,4280862,-0.012158142788514459,-1.2158142788514459
2019-01-07,1556.9803466796875,1565.9224003035415,1543.1160727281522,1551.9761093751106,1856423,0.011215365978188174,1.1215365978188174
2019-01-08,1553.4114990234375,1563.9532324461793,1545.0027073599458,1563.13286252779,1691756,-0.0022921597333329657,-0.22921597333329657
2019-01-09,1547.9974365234375,1574.2903402623929,1531.3849407494336,1564.7740664154824,2414376,-0.003485272578066745,-0.3485272578066745
2019-01-10,1549.3101806640625,1562.8052303916706,1535.8150307936075,1550.4996773964608,3053461,0.0008480273349633638,0.08480273349633638
2019-01-11,1511.5733642578125,1538.1943409276562,1505.3795283211996,1534.0924893518493,9209862,-0.02435717319696129,-2.435717319696129
2019-01-14,1487.5362548828125,1518.5052297190603,1484.870051751215,1517.6848595247225,3615370,-0.015902046135089387,-1.5902046135089387
2019-01-15,1532.28759765625,1533.5591114618962,1483.2294165002618,1484.87015700524,7711653,0.03008420307507942,3.008420307507942
2019-01-16,1534.215576171875,1538.194352200996,1515.2239832081277,1534.0925005951267,2359280,0.001258235411272679,0.1258235411272679
2019-01-17,1557.3582763671875,1560.400112101309,1538.4493182121137,1543.9575397925494,2625816,0.015084386154556872,1.5084386154556872
2019-01-18,1562.578857421875,1565.497353949853,1542.313365884988,1546.424009184255,1683728,0.003352202979821417,0.3352202979821417
2019-01-21,1569.197021484375,1588.3526604831009,1558.303816126507,1563.688799295475,2409803,0.0042354112440887715,0.42354112440887715
2019-01-22,1563.606689453125,1577.04847444203,1553.823337258145,1567.8817188094542,2457093,-0.0035625431062581425,-0.35625431062581425
2019-01-23,1541.984375,1567.0592971847307,1537.3804749326632,1562.866461415504,2578169,-0.013828486792089256,-1.3828486792089256
2019-01-24,1563.3187255859375,1566.360561352664,1541.491170469096,1549.548071129747,1962927,0.013835646412394764,1.3835646412394764
2019-01-25,1579.1451416015625,1590.8193311757072,1562.8669501628008,1563.6890790161215,2327080,0.010123601640921409,1.012360164092141
2019-01-28,1607.261474609375,1613.0163750299712,1583.0086799797195,1589.1746447160726,2769033,0.01780478074314118,1.780478074314118
2019-01-29,1630.075439453125,1635.2548896420453,1592.1753320457235,1613.0162714447263,2557626,0.014194308271648692,1.4194308271648692
2019-01-30,1628.965576171875,1635.6247975480464,1606.9736368230888,1627.4857045960625,2429575,-0.0006808662067948612,-0.06808662067948612
2019-01-31,1655.8492431640625,1660.4942899657547,1631.925320253508,1633.5695775031338,4094319,0.01650352063016891,1.650352063016891
2019-02-01,1668.880126953125,1672.8263848857591,1642.6953477330128,1652.067635054888,3064163,0.007869607600365036,0.7869607600365036
2019-02-04,1685.569091796875,1689.8441201954436,1663.1660883819427,1668.879841770461,1590764,0.010000098014360637,1.0000098014360637
2019-02-05,1680.883056640625,1689.4742603030613,1667.2767882698822,1685.363617333954,1111404,-0.00278009081861752,-0.278009081861752
2019-02-06,1705.7523193359375,1715.6590082953362,1678.0054813646816,1685.28119844816,1789812,0.014795355689416922,1.4795355689416922
2019-02-07,1712.4117431640625,1724.7848199112814,1699.3399774695313,1705.7114747241947,1339945,0.003904097771191939,0.3904097771191939
2019-02-08,1694.7359619140625,1717.8378578524485,1686.1859040226714,1705.9169921243506,1684474,-0.010322156058881093,-1.0322156058881093
2019-02-11,1698.435302734375,1723.1814525440188,1684.4591172891228,1693.5848245423085,1778730,0.002182841990403306,0.21828419904033058
2019-02-12,1686.6788330078125,1701.805916423371,1659.0552363972765,1701.805916423371,2422903,-0.006921941452603608,-0.6921941452603608
2019-02-14,1680.9241943359375,1705.9169250197754,1671.4286687750262,1693.6261420162473,1724085,-0.0034118164995364797,-0.34118164995364797
2019-02-15,1668.6744384765625,1687.0079470499786,1653.2595266796877,1684.5415611624785,1930065,-0.007287512370071081,-0.7287512370071081
2019-02-18,1619.8404541015625,1678.745903765365,1613.5511485573977,1675.1696634700625,2942184,-0.0292651359959607,-2.92651359959607
2019-02-19,1565.9906005859375,1620.415473872865,1555.4673143416849,1619.5933452712045,4408554,-0.03324392435024881,-3.324392435024881
2019-02-20,1574.1707763671875,1589.8323667333464,1546.6706141498355,1574.3763085223472,4645778,0.0052236429632395165,0.5223642963239516
2019-02-21,1573.71826171875,1594.9292161800115,1559.6188388823166,1574.170472515813,4683919,-0.0002874622342321498,-0.028746223423214978
2019-02-22,1583.132080078125,1586.7083196909018,1566.2372959093993,1576.1850326608314,2271955,0.005981895608870635,0.5981895608870635
2019-02-25,1632.0487060546875,1636.0360099269792,1587.1193553588107,1588.7636126552197,2934880,0.030898638586206006,3.0898638586206006
2019-02-26,1676.0733642578125,1681.3761533968068,1621.4429645506893,1631.1029746069553,6453309,0.026975088451588025,2.6975088451588025
2019-02-27,1692.023193359375,1705.8759418168543,1662.3442663788683,1677.142583290253,4732082,0.009516187919748509,0.9516187919748509
2019-02-28,1630.65087890625,1702.916100943261,1625.8414468229485,1693.584861348382,8454295,-0.03627155626116163,-3.627155626116163
2019-03-01,1640.4752197265625,1648.367633210588,1628.102145728298,1640.1874948246805,4148548,0.006024797182154762,0.6024797182154762
2019-03-05,1634.473876953125,1650.012127824768,1625.0193978948366,1648.3678705972395,2449622,-0.003658295292286007,-0.3658295292286007
2019-03-06,1643.9283447265625,1656.5891453631198,1631.9664336929047,1635.4604802774174,2635047,0.005784410449594768,0.5784410449594768
