Date,Close_price,High_price,Low_price,Open_price,Volume,Return,Return_pct
2024-01-04,1394.018310546875,1400.5152349032498,1375.7718232468026,1386.8763509676678,7056038,0.015234746961598544,1.5234746961598544
2024-01-05,1412.31103515625,1418.8999788505123,1388.07440470264,1388.5351762892633,8895403,0.01312229866062431,1.312229866062431
2024-01-08,1403.3260498046875,1415.4903752195028,1394.52526712299,1408.9934505703893,4440136,-0.006361902674341446,-0.6361902674341446
2024-01-09,1409.3160400390625,1431.1565685607613,1406.1366485499625,1420.9274616897512,4412074,0.004268423746006,0.42684237460060004
2024-01-10,1400.6534423828125,1414.983370728282,1386.9224270844938,1405.3071677486228,4096845,-0.006146667894314062,-0.6146667894314062
2024-01-11,1376.9698486328125,1405.3534251009314,1369.9661425866611,1405.261293276588,11296088,-0.01690896051325097,-1.690896051325097
2024-01-12,1486.2188720703125,1491.056974118596,1433.3683893367258,1439.450552270239,26754401,0.07934017113444636,7.934017113444636
2024-01-15,1522.4815673828125,1534.3233755421343,1507.6447436874366,1515.8925107048797,13228305,0.02439929676171171,2.439929676171171
2024-01-16,1503.5439453125,1519.1640585147397,1497.5077919845023,1515.7543934625273,6500917,-0.01243865441528258,-1.243865441528258
2024-01-17,1511.51513671875,1518.2424471875822,1493.1303945709744,1493.1303945709744,9209876,0.005301601879413864,0.5301601879413864
2024-01-18,1513.7269287109375,1519.6248280436816,1500.5028054955274,1513.7730508709333,6375464,0.0014632946362607147,0.14632946362607147
2024-01-19,1529.0244140625,1534.830181149936,1515.1552565650597,1522.0207083253042,4522736,0.010105842118161679,1.0105842118161679
2024-01-23,1513.312255859375,1543.3084208611072,1509.2113209406687,1520.6384796288353,9401255,-0.010275936772898842,-1.0275936772898842
2024-01-24,1543.95361328125,1548.1926898142694,1515.9386754431387,1529.669692631178,8999681,0.020247875019339334,2.0247875019339334
2024-01-25,1538.147705078125,1548.6994420250173,1527.9185982399085,1541.6956238359799,8865304,-0.003760416215346063,-0.3760416215346063
2024-01-29,1526.628662109375,1547.593772923592,1518.3347721169375,1534.5079025994237,4253785,-0.00748890560426696,-0.748890560426696
2024-01-30,1521.8824462890625,1557.4079810311105,1518.9335530973535,1532.0194213135253,4995943,-0.003108952385156072,-0.3108952385156072
2024-01-31,1530.5911865234375,1536.4429635862402,1509.5799556993886,1518.93364206389,6763779,0.005722347514822923,0.5722347514822923
2024-02-01,1527.043212890625,1545.4279548337279,1520.8688059210901,1529.3470709031976,5760011,-0.0023180413320367244,-0.23180413320367244
2024-02-02,1560.4951171875,1583.6719506012253,1534.3693906028748,1535.3370559365164,7858483,0.02190632459807862,2.190632459807862
2024-02-05,1554.82763671875,1567.3145920332188,1549.8974031142452,1561.7853328521521,3634135,-0.0036318476144703293,-0.36318476144703293
2024-02-06,1593.7628173828125,1597.034340689009,1542.6171705805966,1554.4129683538292,7694265,0.025041477103037613,2.5041477103037613
2024-02-07,1560.86376953125,1593.3481668011993,1554.5050990563916,1593.3481668011993,4613877,-0.020642373816693427,-2.0642373816693427
2024-02-08,1559.3433837890625,1572.4753757160167,1550.7730986588967,1564.7805117170838,5919715,-0.0009740669056877982,-0.09740669056877982
2024-02-09,1538.378173828125,1560.080561966992,1529.577503446997,1552.5238399589869,4600004,-0.013444896216504909,-1.344489621650491
2024-02-12,1548.284912109375,1560.1267212932257,1539.2998647238455,1539.2998647238455,3555808,0.006439728832474234,0.6439728832474234
2024-02-13,1552.385498046875,1556.5784517207164,1532.9869704954424,1550.9570612226205,2696481,0.002648469868451686,0.2648469868451686
2024-02-14,1535.4752197265625,1538.4702350970776,1507.1838887623073,1529.9459605809961,3768579,-0.010893092174326546,-1.0893092174326546
2024-02-15,1544.828857421875,1555.3344719693396,1531.2360957797196,1545.4278829759044,4834391,0.006091689123435051,0.6091689123435051
2024-02-16,1568.14404296875,1574.917363137815,1555.5188333576436,1556.486498735968,4880654,0.015092406796300528,1.5092406796300528
2024-02-19,1566.39306640625,1577.2211990906292,1555.2884257624896,1571.2311682439513,3690993,-0.001116591661557531,-0.11165916615575311
2024-02-20,1553.03076171875,1561.324650966914,1537.8252980971156,1552.800375906301,3706389,-0.008530620426044688,-0.8530620426044688
