Price,Close,High,Low,Open,Volume
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
Date,,,,,
2020-12-08,151.202392578125,152.88283852030887,149.03649341696135,152.28535399383333,32042241
2020-12-09,153.40560913085938,155.1980741450125,152.84546455363179,153.1068669343545,41212760
2020-12-10,158.85775756835938,159.56727346757378,151.7252114081481,154.33923603966588,67739601
2020-12-11,161.54644775390625,162.7787684718573,159.34320875833865,160.16475590363933,62645643
2020-12-14,161.24769592285156,163.2642238421704,160.57551994974528,162.77875881460025,28029531
2020-12-15,159.49256896972656,161.62112817095075,158.0361857354613,160.76222942503753,24151252
2020-12-16,159.8286590576172,160.9863001058097,159.45522531609123,159.64194810441737,20304621
2020-12-17,159.11911010742188,160.65017274327286,157.77475838590064,159.97799688251226,23248344
2020-12-18,160.2021026611328,161.28505229363563,156.65449965093657,159.1564928545433,24690701
2020-12-21,151.57579040527344,160.35142811295577,148.7377159068103,160.2020570167339,43445980
2020-12-22,151.91192626953125,154.04048569095517,147.05731104139454,151.68786364565705,42564860
2020-12-23,155.16075134277344,155.53418504691388,150.8662933329714,151.6131489061271,24608258
2020-12-24,155.7956085205078,157.3266715288269,153.5550178278533,156.8412182994217,23645158
2020-12-28,156.4677734375,156.99057828984422,155.23545278631403,156.094339709379,16347233
2020-12-29,157.9988250732422,159.45519628028234,156.9158638694796,157.2146179093749,27568853
2020-12-30,157.7000732421875,159.45519851370628,156.5050925712413,158.85771409579536,19654130
2020-12-31,156.0943145751953,157.81209997985474,155.7582325585902,157.25195539543023,18947950
2021-01-01,159.7165985107422,159.97800089844017,156.31837930579243,156.76649261250722,20279389
2021-01-04,159.3805389404297,161.3223753781856,158.40962072155173,159.8286523102674,27927482
2021-01-05,157.9241485595703,159.26850044347174,157.28931243797095,158.67101597734901,18718244
2021-01-06,153.40560913085938,157.9614690504922,152.7334332711615,157.92412923471008,50957586
2021-01-07,151.46376037597656,155.04870222029766,150.94095561731783,153.928413071814,36298522
2021-01-08,150.49285888671875,153.8537385371591,149.55928054853393,152.62141797118514,58600546
2021-01-11,151.23974609375,153.92845016614518,150.30616763332796,152.36003551220577,44625924
2021-01-12,154.18980407714844,154.52588606285255,150.56752268444612,151.61312028951005,36989137
2021-01-13,157.7747802734375,159.08179236043472,153.2935993566258,154.93669350306484,66387977
2021-01-14,159.940673828125,161.69579921320437,158.03617732890325,158.33491955718802,50164605
2021-01-15,162.70408630371094,163.18955135256485,157.7374518493937,160.50083550713518,60567280
2021-01-18,164.1231231689453,165.803557190015,160.27677826241498,163.1148532882028,70211602
2021-01-19,163.450927734375,165.579486863213,162.44266973578746,165.05669387124652,33009228
2021-01-20,162.55471801757812,163.562976121518,161.09833468066358,163.18955420754122,46392916
2021-01-21,159.60458374023438,163.93638133753066,158.48428268791238,163.56294765342332,30116008
2021-01-22,157.364013671875,160.38879968065626,156.20637265307076,159.82865500015055,25663922
2021-01-25,155.19808959960938,158.70835218102644,154.48857385347588,158.33491848064696,25929487
2021-01-27,157.32666015625,158.82039506679413,154.67530791082373,155.34748388651823,50338134
2021-01-28,154.30186462402344,157.58805281933553,153.66702850988355,156.2810526062683,22984352
2021-01-29,151.7998809814453,155.9449681307197,151.12770500683666,155.75825718476625,24679902
2021-02-01,161.28506469726562,162.778788035071,150.71695817601733,152.3600526640904,59968324
2021-02-02,162.9654541015625,166.92382962822342,162.06921567691546,164.30980582097115,50324035
2021-02-03,161.88253784179688,165.80356251876972,161.09833053937706,165.43012877926606,55709225
2021-02-04,171.7411346435547,172.824084251586,161.3223884741333,161.3970799593992,109894300
2021-02-05,175.0272674560547,178.3881583534298,169.72455241788947,173.38417365564771,130323308
2021-02-08,174.09371948242188,177.7906930097986,172.89875057309817,177.3799194884373,43093963
2021-02-09,171.03160095214844,178.64961143624902,170.43411643150407,175.21403993716467,73377134
2021-02-10,169.9486083984375,172.59997191724383,166.62506904635092,171.0315576945488,49104142
2021-02-11,169.1270751953125,171.2556341459263,167.67069213251756,171.0315715716119,45311749
2021-02-12,162.4053497314453,168.60430510172958,161.1730171542924,168.60430510172958,114826417
2021-02-15,163.2642059326172,165.0566828876889,162.44265892617787,163.15217464353464,33000365
2021-02-16,163.0028076171875,165.65417146306058,162.25595206314748,163.60030389554439,30271502
